topic,argument,summary,stance,ibm_pro_deb_qs
gayRights,Not only is marrige defined in the dictionary as a bond between a man and a woman; it is also defined that way in the bible.,Religion does not permit gay marriages.,-1,0.40674149990081787
gayRights,I believe that homosexuallity is morally wrong and I don't want it in my country.,Religion does not permit gay marriages.,-1,0.4738296866416931
gayRights,which religion allows gay marraige?,Religion does not permit gay marriages.,-1,0.4041852653026581
gayRights,"I believe procreation to be sacred and should only be within the marriage of a man and a woman, anything other is wrong because it distorts from the family which is also eternal and sacred.",Religion does not permit gay marriages.,-1,0.5710979700088501
gayRights,it's still a religiouse thing.,Religion does not permit gay marriages.,-1,0.3832227289676666
gayRights,It shouldnt be a man and a man or women and a women that is wrong,Religion does not permit gay marriages.,-1,0.4516856074333191
gayRights,"This is my personal law, Im not gonna be with another woman, couse my belief says its wrong.",Religion does not permit gay marriages.,-1,0.5199481248855591
gayRights,"Man shall not be with another man, and woman shall not be with another woman",Religion does not permit gay marriages.,-1,0.385050505399704
gayRights,Well the fact that it's wrong to be gay in the first place,Religion does not permit gay marriages.,-1,0.3185102045536041
gayRights,.why would you bring something so immoral and irreligious into the picture?,Religion does not permit gay marriages.,-1,0.4538934528827667
gayRights,i think they should stop being so open about it at least  no one wants to see that,Religion does not permit gay marriages.,-1,0.37330490350723267
gayRights,"whilst god does not discriminate it says in the bible that man must not lie with man, this geeration seems to think that you are above the law of the bible and if this is so just look towards god and ask him 'am i allowed?' and the answer will be do as you will but ot for lust only for love",Religion does not permit gay marriages.,-1,0.35089877247810364
gayRights,I don't care if they get married as long as they don't try to change religions I'm catholic I don't belive in it,Religion does not permit gay marriages.,-1,0.43729397654533386
gayRights,God didn't make the world to be full of gays,Religion does not permit gay marriages.,-1,0.3109956681728363
gayRights,THIS IS TOTALLY WRONG!! Gay marriage can never be allowed!,Religion does not permit gay marriages.,-1,0.4405819773674011
gayRights,Because it says not to be gay in the BIBLE and GOD created Adam and Eve not Adam and Eve!,Religion does not permit gay marriages.,-1,0.3128105700016022
gayRights,THis forum is full of religion haters is not marriage a religious concept? So let the religious people have it and call it something else.,Religion does not permit gay marriages.,-1,0.46804311871528625
gayRights,Heterosexual couples typically reproduce and homosexual couples never do.,Gay marriages are not normal/against nature.,-1,0.5214816331863403
gayRights,In the case of marriage it's because they normally produce kids.,Gay marriages are not normal/against nature.,-1,0.4791103005409241
gayRights,marriage has almost always been seen has the joining of male and female for procreation.,Gay marriages are not normal/against nature.,-1,0.4740719199180603
gayRights,marriage has almost always been seen has the joining of male and female for procreation.,Gay marriages are not normal/against nature.,-1,0.4740719199180603
gayRights,"However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!",Gay marriages are not normal/against nature.,-1,0.4609564244747162
gayRights,What if all people were homosexual? The human race would cease to exist.,Gay marriages are not normal/against nature.,-1,0.4441680312156677
gayRights,marriage is between a penis and a vagina.,Gay marriages are not normal/against nature.,-1,0.47405537962913513
gayRights,What if the couple breaks up who'll get custody? How will they determine who is the better parent? How will the adoption agency approve the couple? Don't they say they should get married!!!!!!!!!,Gay marriages are not normal/against nature.,-1,0.4923974573612213
gayRights,right now marriage IS equal: everyone can marry a member of the opposite sex.,Gay marriages are not normal/against nature.,-1,0.643625020980835
gayRights,Go to a country with morals and you'll see that marriage is between man and wife and that it is a religious ceremony.,Gay marriages are not normal/against nature.,-1,0.45692017674446106
gayRights,But irregardless it is between a man and wife.,Gay marriages are not normal/against nature.,-1,0.4491701126098633
gayRights,"What if the kid thinks that everyone has two Daddies or two mommies. How are they going to adequately explain the ""birds and the bees?""",Gay marriages are not normal/against nature.,-1,0.3889084756374359
gayRights,it does matter to have a couple of a male and a female.,Gay marriages are not normal/against nature.,-1,0.5037758350372314
gayRights,is a relation between a man and a woman not between two person of the same sex,Gay marriages are not normal/against nature.,-1,0.4298800826072693
gayRights,Marriage is between a man and woman.,Gay marriages are not normal/against nature.,-1,0.4696439504623413
gayRights,Two guys and make babies. Neither can two girls.,Gay marriages are not normal/against nature.,-1,0.40690016746520996
gayRights,there are two genders on the planet for a reason....................sex.,Gay marriages are not normal/against nature.,-1,0.5067296028137207
gayRights,I don't like anything that distorts what a family really is. Our definitions of family and morality are obviously different,Gay marriages are not normal/against nature.,-1,0.5158413648605347
gayRights,It is not logical to engage in intercourse for any purpose other than procreation.,Gay marriages are not normal/against nature.,-1,0.4926109313964844
gayRights,"Marriage is betwixt a man and a woman, can a homosexual marriage truly  be  a marriage?",Gay marriages are not normal/against nature.,-1,0.49706751108169556
gayRights,i supported is that of Shadowwolf when he stated that men and women should fall in love.,Gay marriages are not normal/against nature.,-1,0.38351190090179443
gayRights,"It can be the result of childhood or adult trauma, genetic hormonal imbalance's, environmental variables, the list is endless.",Gay marriages are not normal/against nature.,-1,0.6483133435249329
gayRights,Marriage I feel should be between a man and a woman,Gay marriages are not normal/against nature.,-1,0.4288749396800995
gayRights,"There is  one  logical reason to engage in intercourse. Procreation. Homosexuality  cannot  result in impregnation and thus there is no logical reason to engage in homosexual behavior.  ""Because we can..."" is not a logical answer.",Gay marriages are not normal/against nature.,-1,0.5950220823287964
gayRights,"Marriage is, by definition, a union between a man and a woman.",Gay marriages are not normal/against nature.,-1,0.46097907423973083
gayRights,You probably cant help who you love but you certainly can help who you marry.,Gay marriages are not normal/against nature.,-1,0.49854597449302673
gayRights,God made man for woman and woman for man thats all I got to say.,Gay marriages are not normal/against nature.,-1,0.364374041557312
gayRights,". If you mean marriage, then who are you to say they should be able to do things.",Gay marriages are not normal/against nature.,-1,0.40124455094337463
gayRights,none of the cultures allowed gay marriage.  Not many had open gay relations  etc. etc.  TBH they are generally in line with me,Gay marriages are not normal/against nature.,-1,0.49706315994262695
gayRights,"Family - anything that goes against a mother and a father being the only definition of a family is going against the constitution, what this country was founded on and nature. We are in every way created to be with the opposite sex.",Gay marriages are not normal/against nature.,-1,0.6478842496871948
gayRights,Most people are not gay. The media trains people to think the opposite. People are laterally being brainwashed. That is never good.,Gay marriages are not normal/against nature.,-1,0.6832573413848877
gayRights,A marrige is to all intents to allow to people of the oppiste sex to procreate,Gay marriages are not normal/against nature.,-1,0.39502888917922974
gayRights,"Let me just say, gay patnerships should be allowed but not gay marrige,my farther was gay but he hid the fact and walked out on us to pursue his gay lifestyle when i was 4",Gay marriages are not normal/against nature.,-1,0.3177809715270996
gayRights,Look at the animals they have one male and one female you dont see 2 male horse with each other or any other animals. Look at the example animals make learn from them.,Gay marriages are not normal/against nature.,-1,0.3868158757686615
gayRights,Marriage is when man and women get married,Gay marriages are not normal/against nature.,-1,0.4148346781730652
gayRights,"Nature didn't give them an ability to give a birth to the child, and they also were born thanks to the WOMEN!",Gay marriages are not normal/against nature.,-1,0.39607301354408264
gayRights,"However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!",Gay marriages are not normal/against nature.,-1,0.4609564244747162
gayRights,the meaning of married is sacred between a MAN and a Woman.,Gay marriages are not normal/against nature.,-1,0.5095084309577942
gayRights,"In the states eyes homosexual couples cannot produce offspring therefore do not fulfill states interest, and do not deserve the right.",Gay marriages are not normal/against nature.,-1,0.5998372435569763
gayRights,"A homosexual relationship will be lacking the legal bind, and the ability to produce offspring.",Gay marriages are not normal/against nature.,-1,0.5622962713241577
gayRights,The reason they only give them to traditional couples is because of their ability to procreate. Having children is the only way to continue society and advance our culture and race.,Gay marriages are not normal/against nature.,-1,0.7200066447257996
gayRights,The reason they regulate marriage over these other relationships is because marriage is where you are meant to produce a larger workforce.,Gay marriages are not normal/against nature.,-1,0.549645721912384
gayRights,"Marriage is by definition between a man and a woman, and no one else, and the states interest is in a procreative type relationship, a gay couple does not entitle to these benefits.",Gay marriages are not normal/against nature.,-1,0.6084474921226501
gayRights,"Nature didn't give them an ability to give a birth to the child, and they also were born thanks to the WOMEN!",Gay marriages are not normal/against nature.,-1,0.39607301354408264
gayRights,"Technically ""Gay Marriage"" doesn't exist. The people defined marriage as between a man and a woman.",Gay marriages are not normal/against nature.,-1,0.4494951665401459
gayRights,THEY SHOULDN'T MARRY.,Gay marriages are not normal/against nature.,-1,0.3640768826007843
gayRights,"If sex produces kids then homosexuals should be having kids, unless something else is going on here.",Gay marriages are not normal/against nature.,-1,0.5274176001548767
gayRights,Gay love making and heterosexual love making is different. One leads to procreation. ;),Gay marriages are not normal/against nature.,-1,0.5336161851882935
gayRights,"In my opinion, marriage is between a man and a woman.",Gay marriages are not normal/against nature.,-1,0.41241422295570374
gayRights,"However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!",Gay marriages are not normal/against nature.,-1,0.4609564244747162
gayRights,gay people are allowed to marry people of the opposite sex and that they are thus not being discriminated against. Just because they chose not to marry people of the opposite sex is of no consequence because it is their choice not to exercise their right to marry someone of the opposite sex. They are not being discriminated against.,Gay marriages are not normal/against nature.,-1,0.7425583600997925
gayRights,If they wan't to have a life together that's they're business.   But I don't think marriage should be re-defined.,Gay marriages are not normal/against nature.,-1,0.48690155148506165
gayRights,"god made man and woman,",Gay marriages are not normal/against nature.,-1,0.40459713339805603
gayRights,"""P.S. Show me where in the Constitution it defines a family as a man and a woman""  I never said that the constitution defines what a family is. Because it doesn't say that, because the founders thought it was obvious.   And they obviously where strong in the Christian faith, which means they were against homosexuality but that is beside the point.",Gay marriages are not normal/against nature.,-1,0.49237167835235596
gayRights,I am being serious that there is no  logical  reason to engage in homosexuality.,Gay marriages are not normal/against nature.,-1,0.42641398310661316
gayRights,"you need 2 different sexes to make a normal family work, you need breast milk, you need sperm cells, you need egg cell, you need both the female and the male to function as a normal family, and in my opinion, gay married couples are not a normall functioning family.",Gay marriages are not normal/against nature.,-1,0.68006831407547
gayRights,"Homosexuals hurt the idea of family morales,",Gay marriages are not normal/against nature.,-1,0.5383079051971436
gayRights,"there are two sexes on this planet for a reason, if god wanted us to be gay then he would have only created one sex.",Gay marriages are not normal/against nature.,-1,0.5477632284164429
gayRights,"Marriage, by definition, is a legal contract between a man and a woman.",Gay marriages are not normal/against nature.,-1,0.47825080156326294
gayRights,"As of now, marriage is a legal covenant designed to take into interest the future plans of a man and women and progeny.",Gay marriages are not normal/against nature.,-1,0.5905723571777344
gayRights,"Lawmakers should not allow gay marriage on the grounds that the two counterparts are of the same sex, which does not fit the marriage definition.",Gay marriages are not normal/against nature.,-1,0.6915733814239502
gayRights,"However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!",Gay marriages are not normal/against nature.,-1,0.4609564244747162
gayRights,The Florida court argues that children are better off in homes with a mother and a father who are married.,Gay marriages are not normal/against nature.,-1,0.47126972675323486
gayRights,I went into that discussion because the purpose of life is supported when men and women have children,Gay marriages are not normal/against nature.,-1,0.35351496934890747
gayRights,the purpose of life is supported when men and women have children.,Gay marriages are not normal/against nature.,-1,0.46228456497192383
gayRights,"What i meant was, in a simple perspective, that being a homosexual stops the advancement of human growth and advancement. This perspective is not being able to produce children.",Gay marriages are not normal/against nature.,-1,0.5159341096878052
gayRights,I believe that homosexual sex is not natural,Gay marriages are not normal/against nature.,-1,0.3385678231716156
gayRights,"But your not the same kind of a relationship, isn't that why you refer to yourself as a ""same sex relationship"" and not a heterosexual marriage? Aren't you the one and not the other?",Gay marriages are not normal/against nature.,-1,0.40932080149650574
gayRights,Marriage is only currently legal between a man and a woman.,Gay marriages are not normal/against nature.,-1,0.5253786444664001
gayRights,Imagine a large island with just gay people and they are allowed to marry. How long would that population last?,Gay marriages are not normal/against nature.,-1,0.5038752555847168
gayRights,But that doesn't mean we have to change the definition of  marriage . The protection of marriage is about protecting the definition of marriage by law.,Gay marriages are not normal/against nature.,-1,0.5125782489776611
gayRights,The goal of marriage sto produce offspring to fight the eventual alien invasion.,Gay marriages are not normal/against nature.,-1,0.45882952213287354
gayRights,but a father and a mother is the  only  correct way to have a family.,Gay marriages are not normal/against nature.,-1,0.5460988879203796
gayRights,"Tell me, where in the Universal Declaration of Human Rights does it gives homosexuals the right to marry?",Gay marriages are not normal/against nature.,-1,0.4924381673336029
gayRights,"However, in another sense, it is wrong due to the fact that it stops the world from growing in numbers.",Gay marriages are not normal/against nature.,-1,0.4464905858039856
gayRights,MOST men and women must be attracted to each other to inorder to grow and advane as a human race.,Gay marriages are not normal/against nature.,-1,0.6421386003494263
gayRights,"Marriage has always been between the basic family unit...one mother, one father who produce children.",Gay marriages are not normal/against nature.,-1,0.5132297277450562
gayRights,no homosexual couple can produce a child on their own,Gay marriages are not normal/against nature.,-1,0.5393831729888916
gayRights,"Marriage is defined as between a man and a woman, with one of the main purposes being to procreate and have children, once you take that ability away there is no way it can be a marriage.",Gay marriages are not normal/against nature.,-1,0.6286614537239075
gayRights,"If some one said to you ""I know this married couple, Amari and Jaidyn, who....""  and we were to use the current definition, then you would know that one of those people is male and the other female (although you may not be able to decide which is which).",Gay marriages are not normal/against nature.,-1,0.4878527820110321
gayRights,"In a ""sense"" if one person can't produce an offspring, he or she is opposing the purpose of life in ONE WAY",Gay marriages are not normal/against nature.,-1,0.48533204197883606
gayRights,Homosexuals are wrong because they stop the world from populating,Gay marriages are not normal/against nature.,-1,0.6049714684486389
gayRights,Not producing an offsprings opposes the purpose of life by not increasing your own race in numbers.,Gay marriages are not normal/against nature.,-1,0.4918673634529114
gayRights,Gays have exactly the same rights as straight couples. Gays just chose not to excersice their rights. Gays can marry anyone they want.... as long as it is someone of the oppposite sex ;),Gay marriages are not normal/against nature.,-1,0.5924920439720154
gayRights,Sexuality isn't predetermined at birth.,Gay marriages are not normal/against nature.,-1,0.4274427890777588
gayRights,That's what FRIENDS are for. But same-sex isn't for MARRIAGE.,Gay marriages are not normal/against nature.,-1,0.5211306810379028
gayRights,they are attracted to the same sex.   That's why they need civil unions.,Gay marriages are not normal/against nature.,-1,0.6642021536827087
gayRights,"the state sees marriage as a procreative type union, gays never form this union, and therefore the goverment has no reason to allow it.",Gay marriages are not normal/against nature.,-1,0.6636793613433838
gayRights,there should no be gay marriges because GOD made Adam and Eve Not Adam and Steve.,Gay marriages are not normal/against nature.,-1,0.37672439217567444
gayRights,"I believe procreation to be sacred and should only be within the marriage of a man and a woman, anything other is wrong because it distorts from the family which is also eternal and sacred.",Gay marriages are not normal/against nature.,-1,0.5710979700088501
gayRights,marriage is between one man and one women.,Gay marriages are not normal/against nature.,-1,0.460300087928772
gayRights,Men should fall in love with women that's why they where created and women should get married to men because it makes ever ting easier.,Gay marriages are not normal/against nature.,-1,0.5394392013549805
gayRights,"the right to marry only applies to a  man and a woman  of appropriate age, if we give homosexuals the right to marry then pedophiles can call for the same right.",Gay marriages are not normal/against nature.,-1,0.6774265766143799
gayRights,"Trouble is that you can't reproduce. You're a dying breed. Good luck on changing human nature, it has remained unchanged after thousands of years.",Gay marriages are not normal/against nature.,-1,0.4333333373069763
gayRights,"We are locked in a struggle of utter futility. Have fun in your march towards suicide, I've found the door.",Gay marriages are not normal/against nature.,-1,0.37137144804000854
gayRights,"Weather it be environmental, or genetic, because someone feels as if a specific kind of behavior is ""natural"" does not make it so",Gay marriages are not normal/against nature.,-1,0.37616655230522156
gayRights,The goverment has no reason to grant these benefits. The goverment wants procreative type unions.,Gay marriages are not normal/against nature.,-1,0.5519133806228638
gayRights,Marriage in culture is usually viewed as a male and a female + children,Gay marriages are not normal/against nature.,-1,0.45176681876182556
gayRights,the original definition of marriage has nothing to do with race. Gender? Yes. Race? no.,Gay marriages are not normal/against nature.,-1,0.4862181842327118
gayRights,"Laws ought to be based on logic, and there is no logical reason to engage in homosexual behavior.",Gay marriages are not normal/against nature.,-1,0.7057086229324341
gayRights,Gays are basically women with cocks.,Gay marriages are not normal/against nature.,-1,0.4371320307254791
gayRights,"However, they DO NOT get to claim the title of marriage and receive the benefits of marriage when there is no such a thing!",Gay marriages are not normal/against nature.,-1,0.4609564244747162
gayRights,why would men or women act as their opposite gender?,Gay marriages are not normal/against nature.,-1,0.49160823225975037
gayRights,"A man should marry a woman, and technically vice-versa. Why would a man marry another man?!",Gay marriages are not normal/against nature.,-1,0.4326840043067932
gayRights,here should be no homosexuals at all because it is not right to start doing things that a gender should not do.,Gay marriages are not normal/against nature.,-1,0.5700549483299255
gayRights,Why would a man marry another man?! that action is so abnormal,Gay marriages are not normal/against nature.,-1,0.3940024673938751
gayRights,"why do men and women WANT gay marriage? I mean, there is no point in doing a marriage if its going to be real gay",Gay marriages are not normal/against nature.,-1,0.46858474612236023
gayRights,Prove that homosexuality is natural.,Gay marriages are not normal/against nature.,-1,0.4470081925392151
gayRights,Hedonism is not logical. Pleasure is illogical. Enjoyment is illogical.  How are 'human rights' pleasurable?,Gay marriages are not normal/against nature.,-1,0.5023479461669922
gayRights,"How does homosexuality promote peace and order? Greece, Rome - all the homosexual 'hotspots' throughout history have fallen.",Gay marriages are not normal/against nature.,-1,0.5690884590148926
gayRights,"If this such society existed, homosexuality is wrong.",Gay marriages are not normal/against nature.,-1,0.47754400968551636
gayRights,Homosexuals does not support the purpose of life by not producing children,Gay marriages are not normal/against nature.,-1,0.41884052753448486
gayRights,"If you have a civilization with mostly female homosexuals, how can that society continue to grow where there is no future citizens?",Gay marriages are not normal/against nature.,-1,0.5165422558784485
gayRights,they should'nt if their children percieved that their family is abnormal that mindset will stay with him for a pretty good long time.,Gay marriages are not normal/against nature.,-1,0.4306630790233612
gayRights,"Marriage is in most places, defined as a man and a woman.",Gay marriages are not normal/against nature.,-1,0.4619080722332001
gayRights,God made man for woman and woman for man.,Gay marriages are not normal/against nature.,-1,0.39596182107925415
gayRights,That adopted child will be affected by his parents and his peers no matter how you look at you.  It's not too good to have too much fatherly love or too much motherly love.,Gay parents can not raise kids properly.,-1,0.5583316087722778
gayRights,gays cant have there own kid they shouldnt be aloud two adopt the kids wouldnt have a fair life and they are more likley two become fags two,Gay parents can not raise kids properly.,-1,0.32947665452957153
gayRights,Children from these families are more likely to struggle.,Gay parents can not raise kids properly.,-1,0.5140742659568787
gayRights,"it spoils children's psyche, because they will see that other children have male father and female mother.",Gay parents can not raise kids properly.,-1,0.5966055393218994
gayRights,Children in many cases keep marriages together and having both parents makes it easier on th echildren.,Gay parents can not raise kids properly.,-1,0.48764169216156006
gayRights,The child will become a homosexual.,Gay parents can not raise kids properly.,-1,0.4469423294067383
gayRights,"As a (teen daughter) she would want to talk with mom about teenage issues such as dating, relationships, when to become sexually active vs. postponing it, birth control, etc., and a (teen son) would want to talk",Gay parents can not raise kids properly.,-1,0.5532674789428711
gayRights,should they be allowed to have children as my experienceof life showed me how much i missed in not having a farther so why deny that right to a child to fullfill your own selfish wantspeople,Gay parents can not raise kids properly.,-1,0.5110201835632324
gayRights,they also were born thanks to the WOMEN! Don't make children feel uncomfortable,Gay parents can not raise kids properly.,-1,0.40046507120132446
gayRights,People do stick together for kids,Gay parents can not raise kids properly.,-1,0.4158451557159424
gayRights,Heterosexual marriage laws the ground work for a relationship that creates and raises children. (sperm + egg).,Gay parents can not raise kids properly.,-1,0.5432810187339783
gayRights,The most probable thing is that the kid will follow the couples beliefs in sexuality,Gay parents can not raise kids properly.,-1,0.38035935163497925
gayRights,I just find it unfair for a young kid to be adopted by a gay couple,Gay parents can not raise kids properly.,-1,0.5182892680168152
gayRights,if a child is brought up in a homosexual home of course they'd be more likely to be gay.,Gay parents can not raise kids properly.,-1,0.5966501832008362
gayRights,"high school would be crap on them. but it's not the kids fault, the only thing they would know would be homosexuality because they were raised to believe it's right...",Gay parents can not raise kids properly.,-1,0.4863682687282562
gayRights,studies show that children need a mother and a father for parental role models. It keeps the child’s emotional health in check.,Gay parents can not raise kids properly.,-1,0.6682644486427307
gayRights,Studies have shown that a child needs a mother and a father to develop..... both genders do have specific roles to play.,Gay parents can not raise kids properly.,-1,0.5875300765037537
gayRights,human nature is that children should be brought up in a dual gender relationships.,Gay parents can not raise kids properly.,-1,0.4788256287574768
gayRights,how about the development stages of the child. Studies have shown that a child needs a mother and a father to develop..... both genders do have specific roles to play,Gay parents can not raise kids properly.,-1,0.5965974926948547
gayRights,You are supposed to be married when you have kids.,Gay parents can not raise kids properly.,-1,0.36526182293891907
gayRights,Children should have a mother and a father as role models.,Gay parents can not raise kids properly.,-1,0.5852451324462891
gayRights,"what if they were to adopt a kid, and all of his/her friends ask why they have 2dads, or 2 moms. The kids dont know, and honestly, so do I. I dont really care if there are gay people and they do there freaky stuff in their private life, but getting married is too much.",Gay parents can not raise kids properly.,-1,0.5066118240356445
gayRights,"will grow if they are ""normal"" child?",Gay parents can not raise kids properly.,-1,0.31653594970703125
gayRights,The Florida court argues that children are better off in homes with a mother and a father who are married.,Gay parents can not raise kids properly.,-1,0.47126972675323486
gayRights,Some opponents argue that children of gay and lesbian parents will be subject to harassment and ridicule.,Gay parents can not raise kids properly.,-1,0.8287335634231567
gayRights,What kind of attitude and up-bringing he will get? While other normal children are grown up in appropriate environment!,Gay parents can not raise kids properly.,-1,0.4279945194721222
gayRights,They simply cannot have them with  each other .,Gay parents can not raise kids properly.,-1,0.4181365966796875
gayRights,brought up in gay couples can affect the mental development of children. The modern world is cruel and people might laugh at this child. The child must be mentally strong to overcome the possible insults.,Gay parents can not raise kids properly.,-1,0.7217754125595093
gayRights,If children should be amongst children that has a father(male) and mother(Female) the children is going to mock at them.They wont know how to act amongst children with normal parents.,Gay parents can not raise kids properly.,-1,0.4844299554824829
gayRights,"the facts are most children thrive when there is a mother and farther around ,yes people spit and become single parents but they do not choose to do this, people in gay marriges choose to put any child they bring into there household in to an alien situation to be brought up by to people of the same genderfor there own whimsth this is child abuse and we only allow it to appease the namby pamby equal rights brigade, well what about the rights of the child to be brought up by a mother and farther",Gay parents can not raise kids properly.,-1,0.453560471534729
gayRights,"Would gay adoption be unfair for the child? From my point-of-view, I would say no.",Gay parents can not raise kids properly.,-1,0.43591710925102234
gayRights,little boy not growing up with a father figure.,Gay parents can not raise kids properly.,-1,0.36207839846611023
gayRights,Children can find positive mother/father figures within you’re family members or friends,Gay parents can not raise kids properly.,-1,0.5324329137802124
gayRights,when he is old enough to find out about how babies came about he will be curious how two males will give birth to a offspring.  He might think this is alright if he is gay too,Gay parents can not raise kids properly.,-1,0.5355645418167114
gayRights,Buddhism and Hinduism condemn homosexuality. No illicit sex/sexual behaviour. End of.  I woudn't mind taking a tolerant approach if they kept it in the background. Shagging in public mens toilets. Not on tv and cinema and public and schools and constantly in your face about how what they do is ok. They keep it hidden.. I keep my mouth shut.,Gay people have problems and create social issues.,-1,0.40618470311164856
gayRights,there are a number of cases cited in which homosexual behavior is a byproduct of childhood sexual abuse.,Gay people have problems and create social issues.,-1,0.7363066673278809
gayRights,"Changing the definition of marriage effecting our legal system and society's view of marriage  does  have serious effects on us. If you view marriage as an important and serious institution and not something you would enter lightly without thought, then it's very important.   .  I suspect that the high rate of divorce is reflective of the light attitude people have of marriage today. It's nothing to be proud of, the goal should be to reverse this trend.",Gay people have problems and create social issues.,-1,0.6859100461006165
gayRights,Men sexually attracted to other men and vice versa is a type of sexual disorientation.,Gay people have problems and create social issues.,-1,0.7118892073631287
gayRights,"lets start researching the causes of homosexual behavior and find ways to treat the condition instead of pretending like its a matter of choice because to be honest, I dont know any Gay men who would choose to be gay in todays social climate.",Gay people have problems and create social issues.,-1,0.6441222429275513
gayRights,"Homosexuality is a behavior, we don't choose our behaviors therefore you can't be free from bad behaviors.   So what do ya do with all those people who change their behavior? And why are you trying to persuade me to change my behavior towards homosexuality.  Wow! So you are a fatalist. DNA is destiny right? Oh wait, were is that gene? what they can't find it! darn.",Gay people have problems and create social issues.,-1,0.40025594830513
gayRights,"just like thieves and murderers should repress their desires for their entire lives. Some behaviors are detrimental to civilization and should be restrained for the greater good. Just ask the Roman Empire what happens when you let homosexuality be freely expressed.   Problems such as depression and suicide are caused by a lack of tolerance, and we should work to change society's attitude.",Gay people have problems and create social issues.,-1,0.7141650319099426
gayRights,my conclusion of a world without morals does not seem so far-fetch when considering the exponential increase in challenges from contemporary moral reformer.,Gay people have problems and create social issues.,-1,0.4244649112224579
gayRights,"Just based on observation of what moral and ethical standards are under attack, one can conclude eventually we (mankind) will be living in a world without morals.",Gay people have problems and create social issues.,-1,0.5778422951698303
gayRights,"If a man can marry another man, then when we get used to that what will come next? A human marrying an animal? Then what? A human marrying computers, buildings, and rocks?",Gay people have problems and create social issues.,-1,0.47410809993743896
gayRights,Homosexuality breeds disease and moral corruption.,Gay people have problems and create social issues.,-1,0.7198638319969177
gayRights,Allowing Gays to marry is in my opinion the moral tipping point where all things deviant (which you love) would gain legitimacy. This is a knowledge driven venture only without understanding its ultimate impact on our society.,Gay people have problems and create social issues.,-1,0.7973482608795166
gayRights,Homosexuality is abnormal.,Gay people have problems and create social issues.,-1,0.4840473532676697
gayRights,Sexual deviants would thrive in this environment.,Gay people have problems and create social issues.,-1,0.6223675608634949
gayRights,"Perhaps my knowledge is out of date (decade or two, perhaps), but as I recall AIDS has it's origins in homosexuality.",Gay people have problems and create social issues.,-1,0.4789262115955353
gayRights,because gay couples give immoral example for the future generation!,Gay people have problems and create social issues.,-1,0.40742921829223633
gayRights,"What will happen if Gays are accepted? There will be an increasing amount of Gays. That will create population decrease everywhere, and that's going to lead to an end in the human population.",Gay people have problems and create social issues.,-1,0.6403496265411377
gayRights,you don't have to live a homosexual lifestyle.  But you're not born gay. Aslong as that remains true then maybe we can do something to cure the disease/sickness/disorder.,Gay people have problems and create social issues.,-1,0.641170859336853
gayRights,"Attempting to make us believe that homosexuality is an identity and not a choice was the tactical manoeuvre. Where will this post be in the future, who knows? Chad we may wake up one morning a discover that rape, child porn, sex with animals, lowered age of consent, etc. are now social norms.",Gay people have problems and create social issues.,-1,0.5158757567405701
gayRights,Gays are not born.,Gay people have problems and create social issues.,-1,0.36383771896362305
gayRights,"Just based on observation of what moral and ethical standards are under attack, one can conclude eventually we (mankind) will be living in a world without morals.",Gay people have problems and create social issues.,-1,0.5778422951698303
gayRights,my conclusion of a world without morals does not seem so far-fetch when considering the exponential increase in challenges from contemporary moral reformer.,Gay people have problems and create social issues.,-1,0.4244649112224579
gayRights,"In an area that does not readily accept gays and lesbians, the child might be socially stigmatized or get picked on",Gay people have problems and create social issues.,-1,0.7251725196838379
gayRights,"we have way too many couples getting divorced without having to add gays into the mix. The courts are swamped. In fact, I am more inclined to outlaw marriage all together",Gay people have problems and create social issues.,-1,0.643424391746521
gayRights,gay marriage is not the right option becuase it affects the future generation.,Gay people have problems and create social issues.,-1,0.6099461913108826
gayRights,"Homosexuality leads to diseases, as do other sexual perversions.",Gay people have problems and create social issues.,-1,0.7652862668037415
gayRights,"Two men kissing is fine but I wouldn't really want to see them getting up to their private business. With women, I'd be quite happy to watch that all day.   Even kissing does bother a lot of people though, and I see that as being their own fault.",Gay people have problems and create social issues.,-1,0.5516587495803833
gayRights,I believe that allowing gays to marry would harm society in the long run.,Gay people have problems and create social issues.,-1,0.5537697076797485
gayRights,"You are the one who denied them that by your choice, not us.",Gay people have problems and create social issues.,-1,0.3945067822933197
gayRights,"Homosexuality is not a person, it is a behavior. My comments against homosexuality are directed at the behavior, not the people practicing it.",Gay people have problems and create social issues.,-1,0.5994097590446472
gayRights,"And if we allow homosexuals to marry because ""love is love"" what is to stop a pedophile claiming the same right?",Gay people have problems and create social issues.,-1,0.5369491577148438
gayRights,"If you allow marriage between anyone other than one man and one woman....then you must allow marriage between anything, especially groups of people. Is that in the best interest of society as a whole?",Gay people have problems and create social issues.,-1,0.5469350814819336
gayRights,I believe in the survival of the human race and if every couple in the known world for say went homosexual humans would thereby go extinct,Gay people have problems and create social issues.,-1,0.5373720526695251
gayRights,then humans will die out because men only bones other men. so no babies :(,Gay people have problems and create social issues.,-1,0.362748384475708
gayRights,the sexual orientation does bare on one's moral standing.,Gay people have problems and create social issues.,-1,0.44378235936164856
